YEAR,DAY_MONTH,TIME24HR,VESSEL,CRUISE,HAUL,HAULJOIN,SPECIES_CODE,WEIGHT,NUMBER_FISH,SUBSAMPLE_CODE,DURATION,DISTANCE_FISHED,NET_WIDTH,STATIONID,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE
2019,7-Jun,12:32:43,94,201901,22,-18742,21740,17.96,23,NA,0.524,2.784,16.233,I-11,10,57.65035,57.67539,-161.48532,-161.48726,53,8.2,5.4
2019,7-Jun,15:13:27,94,201901,23,-18743,21740,25.675,33,NA,0.526,2.807,16.349,J-11,10,57.984,58.00694,-161.4658,-161.48565,55,9.6,6.1
2019,8-Jun,7:56:43,94,201901,25,-18745,21740,53.12,51,NA,0.536,2.756,14.991,L-09,10,58.6944,58.67103,-162.69589,-162.71173,22,7.9,8
2019,8-Jun,10:52:11,94,201901,26,-18746,21740,12.82,13,NA,0.528,2.781,14.844,K-09,10,58.35716,58.33214,-162.72763,-162.72827,32,7.9,7.8
2019,8-Jun,13:36:51,94,201901,27,-18747,21740,4.86,6,NA,0.518,2.908,15.085,J-09,10,58.02696,58.0008,-162.73477,-162.73629,41,7.5,6.6
2019,8-Jun,16:12:19,94,201901,28,-18748,21740,16.28,18,NA,0.522,2.884,15.87,I-09,10,57.68728,57.66136,-162.7304,-162.73305,44,7.4,6.6
2019,8-Jun,18:41:34,94,201901,29,-18749,21740,193.295,6446,NA,0.53,2.753,15.72,H-09,10,57.3478,57.32353,-162.74769,-162.75678,48,7.6,6.2
2019,9-Jun,7:09:56,94,201901,30,-18750,21740,715.934,2088,NA,0.541,2.805,15.384,G-09,31,57.01481,56.98957,-162.7846,-162.78506,60,8.1,4.8
2019,9-Jun,9:48:25,94,201901,31,-18751,21740,154.972,191,NA,0.521,2.784,15.512,F-09,31,56.66986,56.64481,-162.81097,-162.81115,72,8.5,4.2
2019,9-Jun,12:23:44,94,201901,32,-18752,21740,1206.378,1481,NA,0.539,2.817,16.416,E-09,31,56.35025,56.3249,-162.79048,-162.79006,78,8.8,4.3
2019,9-Jun,15:04:14,94,201901,33,-18753,21740,23.66,33,NA,0.534,2.922,16.732,D-09,31,56.00527,55.97949,-162.79824,-162.80746,79,9.1,4.5
2019,10-Jun,7:08:28,94,201901,34,-18862,21740,189.102,201,NA,0.527,2.824,16.94,D-08,31,55.99372,56.01903,-163.39367,-163.38959,88,8.9,4.5
2019,10-Jun,11:22:19,94,201901,36,-18864,21740,168.72,205,NA,0.527,2.857,16.73,E-08,31,56.32909,56.35472,-163.41739,-163.41381,85,8.9,4.3
2019,10-Jun,13:55:07,94,201901,37,-18865,21740,1359.887,1843,NA,0.539,2.827,16.505,F-08,31,56.64909,56.67453,-163.3981,-163.39708,75,8.9,4.1
2019,11-Jun,7:07:26,94,201901,40,-18877,21740,201.175,422,NA,0.524,2.727,15.66,G-08,31,57.00133,57.02144,-163.39803,-163.4237,65,8.3,4.1
2019,11-Jun,9:53:27,94,201901,41,-18878,21740,490.64,717,NA,0.52,2.944,16.251,H-08,10,57.31535,57.34165,-163.37845,-163.38421,53,7.4,5.3
2019,11-Jun,12:39:51,94,201901,42,-18879,21740,11.8,21,NA,0.529,2.925,16.432,I-08,10,57.65533,57.68163,-163.38971,-163.38766,47,6.9,6.6
2019,11-Jun,15:19:57,94,201901,43,-18880,21740,8.065,23,NA,0.534,2.911,16.064,J-08,10,57.98683,58.01302,-163.38382,-163.38309,44,8,6.2
2019,11-Jun,17:47:53,94,201901,44,-18881,21740,29.82,31,NA,0.542,2.867,16.5,K-08,10,58.31899,58.34439,-163.36655,-163.35793,37,9.6,6.5
2019,13-Jun,7:12:14,94,201901,46,-18937,21740,29.08,39,NA,0.524,2.979,15.189,O-04,20,59.66797,59.64128,-165.93182,-165.9368,23,8.7,8.8
2019,13-Jun,10:38:38,94,201901,48,-18939,21740,4,21,NA,0.526,2.955,15.413,O-03,20,59.6672,59.66783,-166.61919,-166.67146,28,7.8,7.7
2019,13-Jun,12:53:42,94,201901,49,-18940,21740,34.84,37,NA,0.522,2.92,15.506,O-02,20,59.67003,59.66029,-167.25037,-167.29836,31,6.1,5.9
2019,13-Jun,15:33:42,94,201901,50,-18941,21740,14.64,23,NA,0.513,2.691,16.792,N-02,20,59.36035,59.33652,-167.27609,-167.26763,32,6.7,6.4
2019,13-Jun,18:07:00,94,201901,51,-18942,21740,11.16,25,NA,0.529,2.868,14.943,N-03,20,59.33483,59.33557,-166.64095,-166.59072,29,7.3,7.1
2019,14-Jun,7:58:04,94,201901,53,-18944,21740,3.56,18,NA,0.524,2.907,15.61,N-07,10,59.33907,59.34048,-163.96075,-164.01162,22,10,9.5
2019,14-Jun,10:29:22,94,201901,54,-18945,21740,2.18,13,NA,0.543,3.096,14.464,N-06,10,59.33327,59.33201,-164.62613,-164.68033,23,10.7,9.7
2019,14-Jun,12:50:30,94,201901,55,-18946,21740,0.06,6,NA,0.531,3.092,13.484,N-05,20,59.32674,59.32306,-165.29107,-165.34476,21,9.5,9.2
2019,14-Jun,15:05:36,94,201901,56,-18947,21740,1.82,5,NA,0.526,2.802,15.263,N-04,20,59.33136,59.33908,-165.94042,-165.98715,24,9.1,8.5
2019,14-Jun,18:32:52,94,201901,57,-18948,21740,12.91,14,NA,0.51,2.755,14.866,M-03,20,59.0166,58.99737,-166.5581,-166.58831,34,6.8,6.8
2019,15-Jun,7:02:56,94,201901,58,-18950,21740,7.06,9,NA,0.519,2.837,15.35,M-04,20,59.0037,59.00436,-165.9422,-165.89298,31,7.4,7.4
2019,15-Jun,9:34:09,94,201901,59,-18951,21740,55.5,55,NA,0.526,2.867,15.625,M-05,10,59.01031,58.99149,-165.30847,-165.2744,29,7.6,7.6
2019,15-Jun,12:01:19,94,201901,60,-18952,21740,15.145,25,NA,0.513,2.809,15.579,L-05,10,58.68496,58.66027,-165.29102,-165.30146,39,7.9,6.6
2019,15-Jun,14:29:55,94,201901,61,-18953,21740,11.28,96,NA,0.503,2.727,15.133,K-05,10,58.35432,58.32995,-165.28144,-165.28677,44,8.4,6.2
2019,15-Jun,17:06:31,94,201901,62,-18954,21740,7,11,NA,0.514,2.614,15.947,J-05,10,58.01945,57.99594,-165.25038,-165.24902,50,8.1,6.3
2019,16-Jun,7:03:57,94,201901,63,-18969,21740,106.78,812,NA,0.526,2.786,16.435,I-05,31,57.68252,57.65759,-165.2586,-165.25354,61,8.8,4
2019,16-Jun,9:40:42,94,201901,64,-18970,21740,428.778,1564,NA,0.517,2.667,16.444,H-05,31,57.34543,57.32143,-165.22465,-165.22514,68,9,3.7
2019,16-Jun,12:10:24,94,201901,65,-18971,21740,191.498,248,NA,0.516,2.81,16.593,G-05,31,57.01066,56.98556,-165.22331,-165.22883,71,9.3,3.9
2019,16-Jun,14:39:03,94,201901,66,-18972,21740,375.169,479,NA,0.529,2.819,16.655,F-05,31,56.67772,56.65876,-165.21241,-165.24291,76,9.6,3.9
2019,16-Jun,17:10:25,94,201901,67,-18973,21740,484.684,574,NA,0.516,2.7,16.419,F-04,31,56.65689,56.65926,-165.83554,-165.87926,79,9.8,4
2019,17-Jun,7:12:53,94,201901,68,-19002,21740,706.85,879,NA,0.518,2.735,16.796,F-03,31,56.67795,56.65391,-166.42057,-166.41104,84,9.5,4.2
2019,17-Jun,9:47:32,94,201901,69,-19003,21740,338.64,390,NA,0.519,2.883,17.737,E-03,31,56.34468,56.3188,-166.41512,-166.41184,103,9.3,4.7
2019,17-Jun,12:20:45,94,201901,70,-19004,21740,0.72,1,NA,0.311,1.678,18.897,D-03,50,56.00619,55.99114,-166.39997,-166.40204,123,9.4,4.6
2019,17-Jun,14:52:32,94,201901,71,-19005,21740,0.715,2,NA,0.513,2.785,18.559,C-03,50,55.68473,55.66069,-166.40486,-166.39237,126,9.2,4.7
2019,17-Jun,17:29:44,94,201901,72,-19006,21740,0.035,1,NA,0.536,2.797,18.605,B-03,50,55.36259,55.34186,-166.36918,-166.34423,132,8.8,4.7
2019,17-Jun,20:14:03,94,201901,73,-19007,21740,1.91,3,NA,0.515,2.719,18.402,A-03,50,55.0235,54.99941,-166.35313,-166.34569,143,8.3,4.7
2019,23-Jun,7:21:15,94,201901,74,-19051,21740,1.1,1,NA,0.541,2.966,17.407,B-01,50,55.33674,55.36132,-167.5503,-167.56846,148,9,4.6
2019,23-Jun,10:15:39,94,201901,75,-19052,21740,9.27,11,NA,0.537,2.769,17.909,C-01,50,55.66719,55.66783,-167.55617,-167.60008,135,9.4,4.4
2019,23-Jun,12:59:12,94,201901,76,-19053,21740,3.16,21,NA,0.533,2.821,17.584,C-18,50,55.66095,55.67633,-168.16686,-168.20246,135,9.2,4.4
2019,23-Jun,15:43:48,94,201901,77,-19054,21740,2149.062,2360,NA,0.521,2.747,17.311,D-18,50,55.99973,56.02404,-168.22279,-168.23074,150,9.2,4.4
2019,23-Jun,18:35:42,94,201901,78,-19055,21740,4.01,6,NA,0.543,2.838,18.009,D-01,50,56.00762,56.00485,-167.63406,-167.58891,132,9.8,4.5
2019,24-Jun,7:11:08,94,201901,79,-19061,21740,4.44,6,NA,0.514,2.719,18.467,E-01,50,56.33738,56.34402,-167.61958,-167.6618,128,9.6,4.6
2019,24-Jun,9:48:36,94,201901,80,-19062,21740,39.83,59,NA,0.537,2.868,17.675,E-18,50,56.33855,56.34118,-168.22554,-168.27158,151,9.7,4.4
2019,24-Jun,12:40:52,94,201901,81,-19063,21740,201.59,288,NA,0.524,2.862,18.267,F-18,50,56.65516,56.65117,-168.31849,-168.27249,107,9.7,4.5
2019,24-Jun,15:46:13,94,201901,82,-19064,21740,468.351,679,NA,0.523,2.857,17.507,F-01,31,56.65396,56.67832,-167.6742,-167.68908,103,9.7,4.5
2019,24-Jun,18:26:27,94,201901,83,-19065,21740,1470.723,1904,NA,0.526,2.789,16.892,G-01,31,56.97769,57.00192,-167.68022,-167.69217,77,9.3,4.3
2019,25-Jun,7:13:58,94,201901,84,-19072,21740,246.98,300,NA,0.519,2.738,16.498,G-18,32,56.9902,57.00942,-168.33563,-168.36377,81,9.2,4.3
2019,25-Jun,9:51:50,94,201901,85,-19073,21740,2267.051,3236,NA,0.503,2.751,15.928,H-18,32,57.30999,57.33475,-168.38158,-168.38125,74,8.9,4.1
2019,25-Jun,12:49:07,94,201901,86,-19074,21740,449.59,758,NA,0.516,2.842,16.283,H-01,31,57.34135,57.34271,-167.75688,-167.70985,73,9.2,3.8
2019,25-Jun,15:30:55,94,201901,87,-19075,21740,25.47,46,NA,0.512,2.822,16.803,H-02,31,57.33582,57.33574,-167.13461,-167.08786,70,9.4,3.9
2019,26-Jun,7:07:39,94,201901,88,-19077,21740,762.392,1093,NA,0.515,2.738,16.271,H-03,31,57.31946,57.34383,-166.46556,-166.4722,70,9.6,3.7
2019,26-Jun,9:59:01,94,201901,89,-19078,21740,365.368,515,NA,0.516,2.851,16.815,I-03,31,57.64686,57.67238,-166.49533,-166.50034,66,9.3,3.8
2019,26-Jun,12:43:50,94,201901,90,-19079,21740,63.8,203,NA,0.525,2.869,16.839,J-03,31,57.98603,58.01147,-166.51849,-166.5266,61,8.9,4.2
2019,26-Jun,15:21:53,94,201901,91,-19080,21740,21.92,19,NA,0.515,2.77,16.228,K-03,10,58.32342,58.34786,-166.54665,-166.55589,48,7.9,5.4
2019,27-Jun,7:09:38,94,201901,92,-19081,21740,288.053,405,NA,0.525,2.831,18.099,I-02,31,57.64986,57.67094,-167.12238,-167.14893,68,9.2,3.6
2019,27-Jun,9:47:22,94,201901,93,-19082,21740,46.631,64,NA,0.524,2.768,16.88,J-02,31,57.98198,58.00653,-167.15639,-167.16439,63,9,3.6
2019,27-Jun,12:32:24,94,201901,94,-19083,21740,68.6,81,NA,0.521,2.917,16.394,K-02,20,58.3323,58.35135,-167.17222,-167.2064,52,8.4,4.5
2019,27-Jun,15:20:56,94,201901,95,-19084,21740,167.49,230,NA,0.534,2.907,16.304,K-01,41,58.33125,58.35203,-167.82634,-167.8564,60,9.2,3.9
2019,27-Jun,17:55:50,94,201901,96,-19085,21740,9.97,21,NA,0.53,2.798,16.356,L-01,20,58.65163,58.67478,-167.84154,-167.86049,47,8.8,5.1
2019,28-Jun,7:06:37,94,201901,97,-19087,21740,443.229,714,NA,0.52,2.809,16.631,K-18,41,58.34709,58.32489,-168.47399,-168.45111,66,9.3,3.4
2019,28-Jun,9:37:01,94,201901,98,-19088,21740,814.586,1228,NA,0.518,2.756,16.146,J-18,42,58.02437,57.99957,-168.44444,-168.44387,70,9.3,3.5
2019,28-Jun,12:33:15,94,201901,99,-19089,21740,767.972,1155,NA,0.514,2.854,16.167,J-01,41,57.99647,57.9794,-167.82595,-167.79,67,9.5,3.7
2019,28-Jun,15:11:36,94,201901,100,-19090,21740,265.861,1105,NA,0.514,2.82,15.613,I-01,31,57.69396,57.66866,-167.75726,-167.76087,69,9.5,3.9
2019,28-Jun,18:09:13,94,201901,101,-19091,21740,795.351,1140,NA,0.516,2.775,16.345,I-18,42,57.66708,57.65597,-168.38631,-168.42785,71,9.6,4
2019,29-Jun,7:10:43,94,201901,102,-19092,21740,162.158,211,NA,0.518,2.752,16.562,IH1918,42,57.50975,57.485,-168.73239,-168.73127,72,9.4,4.2
2019,29-Jun,9:26:37,94,201901,103,-19093,21740,12.49,27,NA,0.521,2.694,16.565,H-19,42,57.35335,57.32989,-168.97735,-168.98863,71,9.6,4.3
2019,29-Jun,12:22:24,94,201901,104,-19094,21740,4.56,7,NA,0.533,2.836,16.837,HG1918,32,57.17949,57.15612,-168.61982,-168.63861,76,9.6,4.5
2019,29-Jun,14:33:07,94,201901,105,-19095,21740,43.69,54,NA,0.545,2.892,18.816,G-19,32,57.01864,57.00517,-168.92244,-168.96309,79,9.8,4.3
2019,29-Jun,17:11:06,94,201901,106,-19096,21740,881.786,1214,NA,0.522,2.824,17.801,GF1918,32,56.84641,56.82212,-168.59127,-168.60486,97,10,4.4
2019,30-Jun,7:08:28,94,201901,107,-19097,21740,176.72,236,NA,0.526,2.878,17.612,F-19,32,56.68304,56.6584,-168.88859,-168.90294,100,9.8,4.4
2019,30-Jun,9:52:00,94,201901,108,-19098,21740,1344.788,2240,NA,0.522,2.891,17.887,E-19,50,56.33681,56.32903,-168.85656,-168.90108,128,10.1,4.5
2019,30-Jun,11:58:35,94,201901,109,-19099,21740,105.34,123,NA,0.527,2.88,17.451,E-20,50,56.33653,56.33592,-169.30074,-169.34719,138,10.1,4.5
2019,30-Jun,15:10:21,94,201901,110,-19100,21740,1360.397,1741,NA,0.518,2.843,17.758,E-21,50,56.33384,56.33761,-170.05454,-170.09992,109,10.1,4.5
2019,30-Jun,17:51:51,94,201901,111,-19101,21740,365.22,412,NA,0.529,2.87,17.927,E-22,61,56.34082,56.34616,-170.64435,-170.68967,120,9.9,4.5
2019,1-Jul,7:19:31,94,201901,112,-19102,21740,976.83,1173,NA,0.524,2.857,18.291,F-22,61,56.67279,56.64713,-170.73415,-170.73095,115,9.1,4.4
2019,1-Jul,10:19:08,94,201901,113,-19103,21740,2519.217,3063,NA,0.522,2.89,17.577,F-21,42,56.66181,56.68781,-170.13446,-170.13382,97,9.3,4.8
2019,1-Jul,12:37:36,94,201901,114,-19104,21740,617.915,755,NA,0.523,2.777,17.807,GF2221,42,56.83561,56.85998,-170.45667,-170.46673,100,8.8,4.6
2019,3-Jul,7:11:21,94,201901,115,-19191,21740,7.64,8,NA,0.519,2.822,16.538,F-20,32,56.65488,56.68023,-169.52498,-169.52765,80,8.5,6.1
2019,3-Jul,9:49:36,94,201901,116,-19192,21740,6.97,9,NA,0.519,2.682,16.79,G-20,42,56.98491,57.00903,-169.54241,-169.54092,61,7.1,5.3
2019,3-Jul,11:50:10,94,201901,117,-19193,21740,289.11,350,NA,0.511,2.729,16.833,HG2019,42,57.15068,57.17524,-169.31816,-169.3188,73,5.7,4.5
2019,3-Jul,14:10:54,94,201901,118,-19194,21740,736.292,1045,NA,0.534,2.861,16.713,H-20,42,57.31138,57.33574,-169.59472,-169.61006,61,8.6,4.4
2019,3-Jul,16:42:14,94,201901,119,-19195,21740,152.573,196,NA,0.521,2.889,16.499,I-20,42,57.65585,57.68117,-169.66318,-169.67413,70,8.3,3.9
2019,4-Jul,7:07:09,94,201901,120,-19196,21740,805.306,1106,NA,0.518,2.727,16.423,JI2019,42,57.82094,57.84428,-169.3555,-169.36966,66,8.6,3.9
2019,4-Jul,9:37:06,94,201901,121,-19197,21740,960.936,1409,NA,0.514,2.7,16.479,J-20,42,57.9753,57.99944,-169.68565,-169.6908,70,8.7,3.3
2019,4-Jul,12:15:18,94,201901,122,-19198,21740,552.3,789,NA,0.513,2.626,16.545,K-20,41,58.31949,58.34311,-169.72579,-169.72606,69,8.8,3.2
2019,4-Jul,14:50:30,94,201901,123,-19199,21740,1363.008,2180,NA,0.529,2.806,16.719,L-20,41,58.64867,58.6733,-169.77592,-169.7865,66,8.4,3.1
2019,5-Jul,7:10:50,94,201901,124,-19202,21740,86.932,488,NA,0.544,2.965,16.158,P-19,20,60.01679,59.99075,-169.32872,-169.34028,47,7.9,3.9
2019,5-Jul,9:46:59,94,201901,125,-19203,21740,58.34,356,NA,0.522,2.841,16.362,O-19,20,59.68336,59.65782,-169.27009,-169.2724,48,8.3,4.1
2019,5-Jul,12:18:38,94,201901,126,-19204,21740,38.061,252,NA,0.518,2.832,16.421,N-19,20,59.36072,59.33533,-169.23052,-169.22634,50,8.5,4.1
2019,5-Jul,14:49:05,94,201901,127,-19205,21740,61.979,491,NA,0.516,2.734,16.465,M-19,41,59.02694,59.00247,-169.1629,-169.16794,54,8.9,4.4
2019,6-Jul,7:10:12,94,201901,128,-19206,21740,337.094,548,NA,0.522,2.755,16.659,M-20,41,58.98307,59.00775,-169.84268,-169.84723,63,8.8,3.1
2019,6-Jul,9:43:01,94,201901,129,-19207,21740,198.005,793,NA,0.528,2.81,16.769,N-20,41,59.31422,59.33949,-169.8658,-169.86454,61,8.9,3.1
2019,6-Jul,12:18:22,94,201901,130,-19208,21740,38.49,235,NA,0.514,2.79,16.52,O-20,41,59.65473,59.67984,-169.90879,-169.90893,57,8.5,3.4
2019,6-Jul,14:50:34,94,201901,131,-19209,21740,298.416,776,NA,0.515,2.79,16.354,P-20,41,59.98522,60.01024,-169.96241,-169.96638,54,8.4,3.1
2019,6-Jul,17:23:30,94,201901,132,-19210,21740,228.88,1235,NA,0.516,2.791,16.542,Q-20,20,60.31541,60.34007,-170.02238,-170.03195,52,8.4,2.9
2019,7-Jul,6:59:33,94,201901,133,-19211,21740,110.64,480,NA,0.533,2.886,16.739,Q-21,41,60.34107,60.31748,-170.65359,-170.6754,62,8.7,2.6
2019,7-Jul,9:28:14,94,201901,134,-19212,21740,480.816,1785,NA,0.523,2.773,16.375,P-21,41,60.03167,60.0068,-170.6391,-170.63511,64,8.5,2.7
2019,7-Jul,12:08:16,94,201901,135,-19213,21740,144.056,972,NA,0.52,2.767,16.167,O-21,41,59.6863,59.66163,-170.58696,-170.58025,67,9.2,2.7
2019,7-Jul,14:42:35,94,201901,136,-19214,21740,225.471,455,NA,0.521,2.939,16.376,N-21,41,59.35335,59.32697,-170.54073,-170.53721,68,9.4,2.8
2019,8-Jul,7:08:33,94,201901,137,-19215,21740,215.859,251,NA,0.543,2.84,17.252,M-24,41,59.01578,58.99027,-172.43835,-172.44133,98,10.2,3.4
2019,8-Jul,9:43:03,94,201901,138,-19216,21740,1198.422,1522,NA,0.521,2.769,17.259,L-24,61,58.68922,58.6644,-172.37741,-172.3732,102,9.5,3.4
2019,8-Jul,12:24:58,94,201901,139,-19217,21740,469.037,813,NA,0.52,2.881,17.118,K-24,61,58.35032,58.32526,-172.30375,-172.29117,103,11,3.6
2019,8-Jul,15:10:39,94,201901,140,-19218,21740,932.853,1260,NA,0.528,2.833,17.163,J-24,61,58.0029,57.97885,-172.25394,-172.23802,105,10.6,3.7
2019,8-Jul,17:42:42,94,201901,141,-19219,21740,829.125,2148,NA,0.521,2.754,17.296,I-24,61,57.68589,57.66119,-172.18885,-172.1928,108,10.6,4.1
2019,9-Jul,7:24:34,94,201901,142,-19220,21740,441.94,506,NA,0.541,2.77,17.299,H-24,61,57.34208,57.31722,-172.11345,-172.11002,109,10.3,4.2
2019,9-Jul,10:19:08,94,201901,143,-19221,21740,456.535,550,NA,0.496,2.619,17.484,G-24,61,57.01113,56.98775,-172.0566,-172.05124,118,9.9,4.4
2019,9-Jul,13:08:26,94,201901,144,-19222,21740,2.465,4,NA,0.509,2.776,17.007,F-24,61,56.68513,56.66691,-171.98363,-171.95272,126,9.3,4.4
2019,14-Jul,7:33:32,94,201901,145,-19223,21740,40.336,50,NA,0.536,2.82,16.944,F-25,61,56.67724,56.69198,-172.59582,-172.63319,134,10.8,4.4
2019,14-Jul,11:24:45,94,201901,146,-19224,21740,115.73,163,NA,0.531,2.936,17.154,G-25,61,57.00957,57.03079,-172.64288,-172.67161,121,11.2,4.3
2019,14-Jul,14:08:36,94,201901,147,-19225,21740,241.58,399,NA,0.539,2.981,17.26,H-25,61,57.32882,57.35535,-172.81515,-172.82239,117,10.5,4.2
2019,14-Jul,16:47:20,94,201901,148,-19226,21740,366.845,535,NA,0.543,2.889,17.237,I-25,61,57.65889,57.68486,-172.78308,-172.78101,119,11.5,4.1
2019,15-Jul,7:32:07,94,201901,149,-19297,21740,486.455,658,NA,0.538,2.903,18.287,J-25,61,58.0039,58.01313,-172.81196,-172.85778,109,11.6,3.9
2019,15-Jul,10:27:07,94,201901,150,-19298,21740,508.345,761,NA,0.519,2.841,17.845,K-25,61,58.3141,58.33877,-172.91488,-172.92758,109,11.6,3.8
2019,15-Jul,13:18:27,94,201901,151,-19299,21740,924.953,1363,NA,0.547,3.067,18.138,L-25,61,58.66109,58.68791,-172.97932,-172.99181,112,11.8,3.7
2019,15-Jul,15:59:27,94,201901,152,-19300,21740,1229.421,2084,NA,0.529,2.911,18.129,M-25,61,58.99056,59.01651,-173.06274,-173.06973,106,11.4,3.4
2019,15-Jul,18:37:14,94,201901,153,-19301,21740,789.274,1230,NA,0.535,2.833,17.57,N-25,43,59.32145,59.34679,-173.14999,-173.15545,100,11.7,3.2
2019,16-Jul,7:13:53,94,201901,154,-19414,21740,416.332,649,NA,0.528,2.84,17.717,N-24,43,59.32015,59.34453,-172.49381,-172.50875,88,11.5,3.2
2019,16-Jul,9:56:07,94,201901,155,-19415,21740,379.336,523,NA,0.528,2.858,17.707,ON2524,43,59.49626,59.51247,-172.86179,-172.90087,94,11.1,3
2019,16-Jul,13:04:17,94,201901,156,-19416,21740,507.432,770,NA,0.526,2.838,17.061,O-24,43,59.65889,59.68346,-172.57127,-172.55753,84,11,2.8
2019,16-Jul,18:59:43,94,201901,158,-19418,21740,219.935,390,NA,0.352,1.92,17.67,PO2524,43,59.83152,59.84266,-172.91294,-172.88684,80,10.7,2.4
2019,17-Jul,7:13:16,94,201901,159,-19302,21740,248.08,432,NA,0.533,2.913,17.132,PO2423,43,59.82699,59.84254,-172.26662,-172.22493,76,11.3,2.3
2019,17-Jul,10:26:09,94,201901,160,-19303,21740,388.25,581,NA,0.532,2.948,17.532,O-23,43,59.66747,59.65907,-171.90611,-171.85663,78,10.9,2.6
2019,17-Jul,13:17:56,94,201901,161,-19304,21740,955.37,2622,NA,0.517,2.766,17.246,O-22,41,59.65367,59.67744,-171.25576,-171.24128,72,10.8,2.7
2019,17-Jul,16:01:40,94,201901,162,-19305,21740,636.495,1996,NA,0.517,2.795,17.75,P-22,41,59.97039,59.99549,-171.30051,-171.30382,69,10.8,2.4
2019,17-Jul,18:52:52,94,201901,163,-19306,21740,886.314,1802,NA,0.376,2.019,17.339,P-23,43,60.0023,60.00203,-171.93329,-171.96938,66,10.6,2.5
2019,18-Jul,7:12:07,94,201901,164,-19401,21740,491.453,1422,NA,0.532,2.9,17,Q-23,43,60.31376,60.33963,-172.06412,-172.05728,59,10.1,2.1
2019,18-Jul,10:47:51,94,201901,165,-19402,21740,500.625,1104,NA,0.524,2.899,17.385,Q-22,41,60.33568,60.33988,-171.36549,-171.31384,66,10.4,2.2
2019,18-Jul,13:45:14,94,201901,166,-19403,21740,206.1,948,NA,0.531,2.788,17.458,R-22,41,60.64473,60.66946,-171.43654,-171.42802,63,10.5,2.2
2019,18-Jul,16:47:24,94,201901,167,-19404,21740,105.765,308,NA,0.538,2.89,17.14,S-22,41,60.99649,60.99625,-171.50217,-171.44892,60,10.8,2.1
2019,19-Jul,7:08:20,94,201901,168,-19409,21740,430.705,881,NA,0.526,2.88,16.974,S-23,41,60.99968,61.00187,-172.18875,-172.13587,64,9.9,1.9
2019,19-Jul,9:59:05,94,201901,169,-19410,21740,478.68,1598,NA,0.537,2.864,17.378,R-23,41,60.68481,60.65931,-172.11585,-172.10832,61,10.3,2
2019,19-Jul,12:44:44,94,201901,170,-19411,21740,955.533,1525,NA,0.534,2.859,16.335,R-24,41,60.66581,60.66804,-172.72284,-172.77479,45,10.3,4.6
2019,19-Jul,15:49:33,94,201901,171,-19412,21740,871.3,1679,NA,0.528,2.899,17.204,S-24,41,60.9998,61.00028,-172.83648,-172.78306,66,10.5,2.3
2019,19-Jul,18:48:39,94,201901,172,-19413,21740,735.485,1272,NA,0.522,2.862,17.467,S-25,41,60.99848,61.00105,-173.46873,-173.5212,75,10.7,2.2
2019,20-Jul,7:16:51,94,201901,173,-19405,21740,138.67,184,NA,0.545,2.934,20.052,Q-27,62,60.33078,60.32616,-174.74634,-174.6942,103,10.2,2.4
2019,20-Jul,10:16:03,94,201901,174,-19406,21740,684.72,933,NA,0.516,2.895,18.216,P-27,62,60.01689,59.99285,-174.58972,-174.60969,108,10.1,2.7
2019,20-Jul,13:50:03,94,201901,175,-19407,21740,1278.967,2279,NA,0.541,2.851,18.193,O-27,62,59.67044,59.6463,-174.44463,-174.46171,115,10.2,3.3
2019,20-Jul,17:30:05,94,201901,176,-19408,21740,4943.055,7773,NA,0.536,2.773,18.068,N-27,62,59.34323,59.31844,-174.44242,-174.44797,120,10.7,3.6
2019,22-Jul,7:30:21,94,201901,177,-19419,21740,374.695,581,NA,0.528,2.765,17.93,M-27,61,59.00625,58.98208,-174.3638,-174.37516,127,10.1,3.7
2019,22-Jul,11:11:36,94,201901,178,-19420,21740,593.42,1114,NA,0.555,3.028,18.245,M-28,61,59.01104,59.0019,-174.97884,-175.02835,130,10.2,3.6
2019,22-Jul,14:29:45,94,201901,179,-19421,21740,93.045,556,NA,0.548,2.86,18.231,L-28,61,58.76205,58.74136,-174.92225,-174.95158,141,10,3.8
2019,22-Jul,17:45:32,94,201901,180,-19422,21740,639.585,1043,NA,0.541,3.014,18.331,L-29,61,58.67524,58.67691,-175.52778,-175.57948,135,10.3,3.7
2019,23-Jul,7:44:41,94,201901,181,-19423,21740,420.49,761,NA,0.552,3.004,18.204,M-29,61,58.98363,59.0106,-175.7311,-175.73453,134,9.9,3.4
2019,23-Jul,10:22:15,94,201901,182,-19424,21740,382.41,632,NA,0.54,2.91,17.516,N-29,61,59.32005,59.34599,-175.7512,-175.75808,137,9.7,3.2
2019,23-Jul,13:10:33,94,201901,183,-19425,21740,255.96,368,NA,0.542,2.895,17.695,N-30,61,59.33352,59.35287,-176.36483,-176.39879,136,9.7,3
2019,23-Jul,15:57:38,94,201901,184,-19426,21740,750.741,1096,NA,0.542,2.935,17.452,O-30,61,59.65955,59.66034,-176.5238,-176.47192,136,9.9,2.4
2019,23-Jul,18:29:27,94,201901,185,-19427,21740,435.056,918,NA,0.543,2.973,18.941,O-29,61,59.66695,59.6667,-175.89689,-175.84428,137,9.8,3.2
