YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID,STATIONYEAR,LON,LAT
2018,-17899,43,Q-25,21740,2,460,538,5,508,2018_Q-25,-173.37922,60.30764
2018,-17899,43,Q-25,21740,2,440,542,5,509,2018_Q-25,-173.37922,60.30764
2018,-17899,43,Q-25,21740,2,180,32,2,510,2018_Q-25,-173.37922,60.30764
2019,-19398,43,Q-26,21740,2,490,750,6,554,2019_Q-26,-174.09317,60.32021
2019,-19398,43,Q-26,21740,1,440,528,6,555,2019_Q-26,-174.09317,60.32021
2019,-19398,43,Q-26,21740,1,450,584,6,556,2019_Q-26,-174.09317,60.32021
2019,-19398,43,Q-26,21740,1,450,642,6,557,2019_Q-26,-174.09317,60.32021
2019,-19398,43,Q-26,21740,1,460,656,5,558,2019_Q-26,-174.09317,60.32021
2019,-19398,43,Q-26,21740,1,230,88,2,559,2019_Q-26,-174.09317,60.32021
2018,-18006,43,Q-26,21740,3,140,12,1,611,2018_Q-26,-174.07296,60.32583
2018,-18006,43,Q-26,21740,1,410,484,5,612,2018_Q-26,-174.07296,60.32583
2018,-18006,43,Q-26,21740,2,470,678,6,613,2018_Q-26,-174.07296,60.32583
2018,-18006,43,Q-26,21740,2,390,420,4,614,2018_Q-26,-174.07296,60.32583
2018,-18006,43,Q-26,21740,2,460,640,9,615,2018_Q-26,-174.07296,60.32583
2018,-18006,43,Q-26,21740,2,530,818,10,616,2018_Q-26,-174.07296,60.32583
2016,-15664,43,Q-26,21740,2,180,34,2,753,2016_Q-26,-174.08209,60.3277
2016,-15664,43,Q-26,21740,2,430,534,6,754,2016_Q-26,-174.08209,60.3277
2016,-15664,43,Q-26,21740,2,460,658,8,755,2016_Q-26,-174.08209,60.3277
2016,-15664,43,Q-26,21740,1,460,626,6,756,2016_Q-26,-174.08209,60.3277
2016,-15664,43,Q-26,21740,1,470,574,8,757,2016_Q-26,-174.08209,60.3277
2016,-15664,43,Q-26,21740,1,460,604,8,758,2016_Q-26,-174.08209,60.3277
2017,-16943,43,Q-26,21740,1,470,610,6,552,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,440,580,6,553,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,410,420,5,554,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,1,240,80,2,555,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,210,60,2,556,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,160,25,1,557,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,280,135,3,558,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,260,110,3,559,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,470,585,5,560,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,3,140,15,1,561,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,290,140,3,562,2017_Q-26,-174.10686,60.33156
2017,-16943,43,Q-26,21740,2,430,540,4,563,2017_Q-26,-174.10686,60.33156
2015,-14712,43,Q-26,21740,3,140,12,1,830,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,3,120,10,1,831,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,2,470,600,7,832,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,2,470,648,8,833,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,2,500,782,NA,834,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,2,510,784,7,835,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,1,520,704,7,836,2015_Q-26,-174.04539,60.33855
2015,-14712,43,Q-26,21740,1,470,608,7,837,2015_Q-26,-174.04539,60.33855
2018,-18165,62,Q-27,21740,2,160,28,1,586,2018_Q-27,-174.70321,60.31173
2018,-18165,62,Q-27,21740,2,540,1076,8,587,2018_Q-27,-174.70321,60.31173
2018,-18165,62,Q-27,21740,2,390,376,5,588,2018_Q-27,-174.70321,60.31173
2018,-18165,62,Q-27,21740,2,380,462,5,589,2018_Q-27,-174.70321,60.31173
2018,-18165,62,Q-27,21740,1,430,520,5,590,2018_Q-27,-174.70321,60.31173
2018,-18165,62,Q-27,21740,1,450,630,5,591,2018_Q-27,-174.70321,60.31173
2015,-14717,62,Q-27,21740,3,150,20,1,854,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,2,190,46,1,855,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,2,460,664,7,856,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,2,480,680,7,857,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,2,390,462,4,858,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,1,450,588,6,859,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,1,460,650,7,860,2015_Q-27,-174.7142,60.32317
2015,-14717,62,Q-27,21740,1,460,590,7,861,2015_Q-27,-174.7142,60.32317
2019,-19405,62,Q-27,21740,1,480,725,6,582,2019_Q-27,-174.74634,60.33078
2019,-19405,62,Q-27,21740,2,460,755,6,583,2019_Q-27,-174.74634,60.33078
2019,-19405,62,Q-27,21740,2,580,1295,8,584,2019_Q-27,-174.74634,60.33078
2019,-19405,62,Q-27,21740,2,530,905,7,585,2019_Q-27,-174.74634,60.33078
2019,-19405,62,Q-27,21740,2,500,865,6,586,2019_Q-27,-174.74634,60.33078
2016,-15754,62,Q-27,21740,2,410,478,4,818,2016_Q-27,-174.73567,60.33412
2016,-15754,62,Q-27,21740,2,480,730,8,819,2016_Q-27,-174.73567,60.33412
2016,-15754,62,Q-27,21740,2,220,66,2,820,2016_Q-27,-174.73567,60.33412
2016,-15754,62,Q-27,21740,1,400,446,4,821,2016_Q-27,-174.73567,60.33412
2016,-15754,62,Q-27,21740,1,540,916,9,822,2016_Q-27,-174.73567,60.33412
2016,-15754,62,Q-27,21740,1,430,536,7,823,2016_Q-27,-174.73567,60.33412
2017,-17040,62,Q-27,21740,1,500,678,9,839,2017_Q-27,-174.72986,60.34384
2017,-17040,62,Q-27,21740,1,420,530,5,840,2017_Q-27,-174.72986,60.34384
2017,-17040,62,Q-27,21740,2,200,50,2,841,2017_Q-27,-174.72986,60.34384
2017,-17040,62,Q-27,21740,2,500,802,12,842,2017_Q-27,-174.72986,60.34384
2017,-17040,62,Q-27,21740,2,530,824,9,843,2017_Q-27,-174.72986,60.34384
2017,-17040,62,Q-27,21740,2,520,1020,9,844,2017_Q-27,-174.72986,60.34384
2016,-15753,61,Q-28,21740,1,300,178,3,812,2016_Q-28,-175.40035,60.34365
2016,-15753,61,Q-28,21740,1,490,666,8,813,2016_Q-28,-175.40035,60.34365
2016,-15753,61,Q-28,21740,1,400,454,4,814,2016_Q-28,-175.40035,60.34365
2016,-15753,61,Q-28,21740,1,400,424,4,815,2016_Q-28,-175.40035,60.34365
2016,-15753,61,Q-28,21740,2,470,652,7,816,2016_Q-28,-175.40035,60.34365
2016,-15753,61,Q-28,21740,2,490,708,8,817,2016_Q-28,-175.40035,60.34365
2015,-14729,61,Q-28,21740,2,430,514,6,951,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,2,590,1404,11,950,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,2,470,778,7,952,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,1,500,835,7,953,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,1,420,564,6,954,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,1,230,96,2,955,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,1,690,2150,13,956,2015_Q-28,-175.39716,60.34633
2015,-14729,61,Q-28,21740,3,140,18,1,957,2015_Q-28,-175.39716,60.34633
2019,-19446,61,Q-28,21740,2,450,575,6,625,2019_Q-28,-175.39316,60.34982
2019,-19446,61,Q-28,21740,2,160,20,1,626,2019_Q-28,-175.39316,60.34982
2019,-19446,61,Q-28,21740,2,470,586,6,627,2019_Q-28,-175.39316,60.34982
2019,-19446,61,Q-28,21740,2,450,590,5,628,2019_Q-28,-175.39316,60.34982
2019,-19446,61,Q-28,21740,2,440,640,6,629,2019_Q-28,-175.39316,60.34982
2019,-19446,61,Q-28,21740,2,500,908,6,630,2019_Q-28,-175.39316,60.34982
2017,-17009,61,Q-28,21740,1,520,840,9,658,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,1,500,760,6,659,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,1,420,450,6,660,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,1,530,920,7,661,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,2,550,1000,9,662,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,1,180,30,1,663,2017_Q-28,-175.37941,60.35919
2017,-17009,61,Q-28,21740,1,140,20,1,664,2017_Q-28,-175.37941,60.35919
2018,-18168,61,Q-28,21740,1,170,28,1,603,2018_Q-28,-175.39471,60.36545
2018,-18168,61,Q-28,21740,1,490,718,8,604,2018_Q-28,-175.39471,60.36545
2018,-18168,61,Q-28,21740,1,510,1060,10,605,2018_Q-28,-175.39471,60.36545
2018,-18168,61,Q-28,21740,1,390,420,5,606,2018_Q-28,-175.39471,60.36545
2018,-18168,61,Q-28,21740,2,430,610,5,607,2018_Q-28,-175.39471,60.36545
2018,-18168,61,Q-28,21740,2,420,494,5,608,2018_Q-28,-175.39471,60.36545
2019,-19456,61,Q-29,21740,1,510,980,4,695,2019_Q-29,-176.02738,60.32518
2019,-19456,61,Q-29,21740,1,440,620,5,696,2019_Q-29,-176.02738,60.32518
2019,-19456,61,Q-29,21740,1,470,700,6,697,2019_Q-29,-176.02738,60.32518
2019,-19456,61,Q-29,21740,1,430,600,5,698,2019_Q-29,-176.02738,60.32518
2019,-19456,61,Q-29,21740,2,540,960,6,699,2019_Q-29,-176.02738,60.32518
2017,-17036,61,Q-29,21740,1,470,608,5,907,2017_Q-29,-176.0002,60.33185
2017,-17036,61,Q-29,21740,1,470,796,8,908,2017_Q-29,-176.0002,60.33185
2017,-17036,61,Q-29,21740,2,220,58,2,909,2017_Q-29,-176.0002,60.33185
2017,-17036,61,Q-29,21740,2,520,948,7,910,2017_Q-29,-176.0002,60.33185
2017,-17036,61,Q-29,21740,2,510,1036,7,911,2017_Q-29,-176.0002,60.33185
2017,-17036,61,Q-29,21740,2,450,622,7,912,2017_Q-29,-176.0002,60.33185
2016,-15752,61,Q-29,21740,1,420,546,4,806,2016_Q-29,-176.07936,60.33477
2016,-15752,61,Q-29,21740,1,460,626,6,807,2016_Q-29,-176.07936,60.33477
2016,-15752,61,Q-29,21740,1,450,610,6,808,2016_Q-29,-176.07936,60.33477
2016,-15752,61,Q-29,21740,1,170,26,1,809,2016_Q-29,-176.07936,60.33477
2016,-15752,61,Q-29,21740,2,520,826,8,810,2016_Q-29,-176.07936,60.33477
2016,-15752,61,Q-29,21740,2,510,918,7,811,2016_Q-29,-176.07936,60.33477
2018,-18025,61,Q-29,21740,1,550,1138,11,690,2018_Q-29,-176.02988,60.34296
2018,-18025,61,Q-29,21740,1,520,792,11,691,2018_Q-29,-176.02988,60.34296
2018,-18025,61,Q-29,21740,3,150,22,1,692,2018_Q-29,-176.02988,60.34296
2018,-18025,61,Q-29,21740,2,480,730,6,693,2018_Q-29,-176.02988,60.34296
2018,-18025,61,Q-29,21740,2,550,876,13,694,2018_Q-29,-176.02988,60.34296
2018,-18025,61,Q-29,21740,2,490,686,7,695,2018_Q-29,-176.02988,60.34296
2015,-14743,61,Q-29,21740,2,560,1170,9,1047,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,2,480,744,7,1048,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,2,340,244,3,1049,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,2,190,42,2,1050,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,1,140,22,1,1051,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,1,520,1018,8,1052,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,1,430,552,7,1053,2015_Q-29,-176.04543,60.34671
2015,-14743,61,Q-29,21740,1,530,1078,6,1054,2015_Q-29,-176.04543,60.34671
2018,-18152,61,Q-30,21740,1,380,404,5,645,2018_Q-30,-176.72745,60.31619
2018,-18152,61,Q-30,21740,1,360,342,4,646,2018_Q-30,-176.72745,60.31619
2018,-18152,61,Q-30,21740,1,510,846,10,647,2018_Q-30,-176.72745,60.31619
2018,-18152,61,Q-30,21740,2,400,470,5,648,2018_Q-30,-176.72745,60.31619
2018,-18152,61,Q-30,21740,2,440,692,6,649,2018_Q-30,-176.72745,60.31619
2015,-14749,61,Q-30,21740,1,350,356,3,1098,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,2,580,1278,8,1095,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,2,570,1208,7,1096,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,2,430,546,5,1097,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,1,410,498,5,1099,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,1,400,508,5,1100,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,1,240,104,2,1101,2015_Q-30,-176.71797,60.32674
2015,-14749,61,Q-30,21740,1,190,38,2,1102,2015_Q-30,-176.71797,60.32674
2019,-19455,61,Q-30,21740,1,180,35,1,689,2019_Q-30,-176.72058,60.33399
2019,-19455,61,Q-30,21740,1,490,820,6,690,2019_Q-30,-176.72058,60.33399
2019,-19455,61,Q-30,21740,1,450,655,5,691,2019_Q-30,-176.72058,60.33399
2019,-19455,61,Q-30,21740,2,350,310,3,692,2019_Q-30,-176.72058,60.33399
2019,-19455,61,Q-30,21740,2,450,650,6,693,2019_Q-30,-176.72058,60.33399
2019,-19455,61,Q-30,21740,2,480,720,5,694,2019_Q-30,-176.72058,60.33399
2017,-17037,61,Q-30,21740,2,540,1284,10,913,2017_Q-30,-176.69,60.34161
2017,-17037,61,Q-30,21740,2,500,898,7,914,2017_Q-30,-176.69,60.34161
2017,-17037,61,Q-30,21740,2,500,776,10,915,2017_Q-30,-176.69,60.34161
2017,-17037,61,Q-30,21740,2,530,1018,8,916,2017_Q-30,-176.69,60.34161
2017,-17037,61,Q-30,21740,2,540,1082,9,917,2017_Q-30,-176.69,60.34161
2017,-17037,61,Q-30,21740,1,230,80,2,918,2017_Q-30,-176.69,60.34161
2016,-15765,61,Q-30,21740,2,560,1065,8,711,2016_Q-30,-176.71613,60.35076
2016,-15765,61,Q-30,21740,2,460,615,7,712,2016_Q-30,-176.71613,60.35076
2016,-15765,61,Q-30,21740,1,640,2065,11,713,2016_Q-30,-176.71613,60.35076
2016,-15765,61,Q-30,21740,1,420,435,5,714,2016_Q-30,-176.71613,60.35076
2016,-15765,61,Q-30,21740,1,420,480,5,715,2016_Q-30,-176.71613,60.35076
2017,-17025,61,Q-31,21740,2,570,1260,9,741,2017_Q-31,-177.3543,60.30627
2017,-17025,61,Q-31,21740,2,490,925,8,742,2017_Q-31,-177.3543,60.30627
2017,-17025,61,Q-31,21740,2,520,1080,8,743,2017_Q-31,-177.3543,60.30627
2017,-17025,61,Q-31,21740,2,540,1240,8,744,2017_Q-31,-177.3543,60.30627
2017,-17025,61,Q-31,21740,1,480,855,8,745,2017_Q-31,-177.3543,60.30627
2018,-18126,61,Q-31,21740,1,590,1502,9,763,2018_Q-31,-177.38965,60.32266
2018,-18126,61,Q-31,21740,1,460,764,10,764,2018_Q-31,-177.38965,60.32266
2018,-18126,61,Q-31,21740,2,510,938,5,765,2018_Q-31,-177.38965,60.32266
2018,-18126,61,Q-31,21740,2,490,820,10,766,2018_Q-31,-177.38965,60.32266
2018,-18126,61,Q-31,21740,2,460,758,5,767,2018_Q-31,-177.38965,60.32266
2019,-19453,61,Q-31,21740,3,120,20,1,677,2019_Q-31,-177.38186,60.32537
2019,-19453,61,Q-31,21740,1,470,740,6,678,2019_Q-31,-177.38186,60.32537
2019,-19453,61,Q-31,21740,1,440,565,5,679,2019_Q-31,-177.38186,60.32537
2019,-19453,61,Q-31,21740,2,450,630,4,680,2019_Q-31,-177.38186,60.32537
2019,-19453,61,Q-31,21740,2,470,680,6,681,2019_Q-31,-177.38186,60.32537
2019,-19453,61,Q-31,21740,2,530,1090,9,682,2019_Q-31,-177.38186,60.32537
2015,-14750,61,Q-31,21740,3,140,16,1,1103,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,1,220,78,2,1104,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,1,320,248,3,1105,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,1,410,504,6,1106,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,2,530,1178,8,1107,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,2,380,366,4,1108,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,2,450,574,6,1109,2015_Q-31,-177.3449,60.32683
2015,-14750,61,Q-31,21740,2,380,376,5,1110,2015_Q-31,-177.3449,60.32683
2016,-15762,61,Q-31,21740,1,480,825,7,696,2016_Q-31,-177.38611,60.35723
2016,-15762,61,Q-31,21740,1,530,760,10,697,2016_Q-31,-177.38611,60.35723
2016,-15762,61,Q-31,21740,1,480,655,11,698,2016_Q-31,-177.38611,60.35723
2016,-15762,61,Q-31,21740,2,520,785,8,699,2016_Q-31,-177.38611,60.35723
2016,-15762,61,Q-31,21740,2,600,1170,10,700,2016_Q-31,-177.38611,60.35723
2018,-17886,43,QP2423,21740,1,490,598,6,500,2018_QP2423,-172.29136,60.14848
2018,-17886,43,QP2423,21740,1,600,1168,11,501,2018_QP2423,-172.29136,60.14848
2018,-17886,43,QP2423,21740,2,470,634,9,502,2018_QP2423,-172.29136,60.14848
2015,-14575,43,QP2423,21740,1,480,612,7,870,2015_QP2423,-172.29519,60.15153
2015,-14575,43,QP2423,21740,3,110,6,1,871,2015_QP2423,-172.29519,60.15153
2015,-14575,43,QP2423,21740,2,500,686,7,872,2015_QP2423,-172.29519,60.15153
2015,-14575,43,QP2423,21740,2,190,40,1,873,2015_QP2423,-172.29519,60.15153
2015,-14575,43,QP2423,21740,2,520,878,8,874,2015_QP2423,-172.29519,60.15153
2015,-14575,43,QP2423,21740,2,500,702,7,875,2015_QP2423,-172.29519,60.15153
2019,-19440,43,QP2423,21740,1,500,688,7,595,2019_QP2423,-172.36572,60.15575
2019,-19440,43,QP2423,21740,1,590,1422,6,596,2019_QP2423,-172.36572,60.15575
2019,-19440,43,QP2423,21740,1,510,728,9,597,2019_QP2423,-172.36572,60.15575
2019,-19440,43,QP2423,21740,1,510,838,6,598,2019_QP2423,-172.36572,60.15575
2019,-19440,43,QP2423,21740,1,540,842,10,599,2019_QP2423,-172.36572,60.15575
2019,-19440,43,QP2423,21740,2,170,30,1,600,2019_QP2423,-172.36572,60.15575
2017,-16984,43,QP2423,21740,2,490,739,7,593,2017_QP2423,-172.35587,60.15875
2017,-16984,43,QP2423,21740,1,460,600,7,594,2017_QP2423,-172.35587,60.15875
2017,-16984,43,QP2423,21740,2,480,687,7,595,2017_QP2423,-172.35587,60.15875
2017,-16984,43,QP2423,21740,1,460,610,6,596,2017_QP2423,-172.35587,60.15875
2017,-16984,43,QP2423,21740,1,500,747,9,597,2017_QP2423,-172.35587,60.15875
2016,-15620,43,QP2423,21740,3,140,16,1,658,2016_QP2423,-172.30696,60.17612
2016,-15620,43,QP2423,21740,1,470,652,7,659,2016_QP2423,-172.30696,60.17612
2016,-15620,43,QP2423,21740,1,460,646,7,660,2016_QP2423,-172.30696,60.17612
2016,-15620,43,QP2423,21740,2,540,908,7,661,2016_QP2423,-172.30696,60.17612
2019,-19441,43,QP2524,21740,3,120,8,1,601,2019_QP2524,-172.97577,60.15574
2019,-19441,43,QP2524,21740,2,500,742,8,602,2019_QP2524,-172.97577,60.15574
2019,-19441,43,QP2524,21740,2,520,700,11,603,2019_QP2524,-172.97577,60.15574
2019,-19441,43,QP2524,21740,2,510,804,7,604,2019_QP2524,-172.97577,60.15574
2019,-19441,43,QP2524,21740,1,460,586,9,605,2019_QP2524,-172.97577,60.15574
2019,-19441,43,QP2524,21740,1,470,694,6,606,2019_QP2524,-172.97577,60.15574
2016,-15642,43,QP2524,21740,3,120,12,1,699,2016_QP2524,-172.99322,60.1632
2016,-15642,43,QP2524,21740,1,490,850,7,700,2016_QP2524,-172.99322,60.1632
2016,-15642,43,QP2524,21740,1,470,720,6,701,2016_QP2524,-172.99322,60.1632
2016,-15642,43,QP2524,21740,1,490,664,8,702,2016_QP2524,-172.99322,60.1632
2016,-15642,43,QP2524,21740,2,470,640,7,703,2016_QP2524,-172.99322,60.1632
2016,-15642,43,QP2524,21740,2,450,624,7,704,2016_QP2524,-172.99322,60.1632
2018,-17874,43,QP2524,21740,1,400,442,5,491,2018_QP2524,-172.99619,60.16633
2018,-17874,43,QP2524,21740,1,470,618,7,492,2018_QP2524,-172.99619,60.16633
2018,-17874,43,QP2524,21740,2,480,576,10,493,2018_QP2524,-172.99619,60.16633
2018,-17874,43,QP2524,21740,2,460,562,7,494,2018_QP2524,-172.99619,60.16633
2018,-17874,43,QP2524,21740,2,190,44,2,495,2018_QP2524,-172.99619,60.16633
2017,-16982,43,QP2524,21740,1,500,605,12,581,2017_QP2524,-173.03894,60.18677
2017,-16982,43,QP2524,21740,1,420,520,5,582,2017_QP2524,-173.03894,60.18677
2017,-16982,43,QP2524,21740,2,480,575,6,583,2017_QP2524,-173.03894,60.18677
2017,-16982,43,QP2524,21740,1,420,490,5,584,2017_QP2524,-173.03894,60.18677
2017,-16982,43,QP2524,21740,1,460,595,5,585,2017_QP2524,-173.03894,60.18677
2015,-14571,43,QP2524,21740,3,110,10,1,845,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,3,90,4,1,846,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,1,480,654,7,847,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,1,490,604,7,848,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,1,500,722,8,849,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,2,560,1102,8,850,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,2,500,694,8,851,2015_QP2524,-173.03935,60.18748
2015,-14571,43,QP2524,21740,2,560,1126,7,852,2015_QP2524,-173.03935,60.18748
2015,-14706,43,QP2625,21740,3,140,14,1,814,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,3,100,6,1,815,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,2,510,718,7,816,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,2,500,826,7,817,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,1,480,712,8,818,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,1,460,626,7,819,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,1,510,952,8,820,2015_QP2625,-173.7796,60.11368
2015,-14706,43,QP2625,21740,1,450,680,NA,821,2015_QP2625,-173.7796,60.11368
2016,-15644,43,QP2625,21740,3,120,12,1,711,2016_QP2625,-173.77028,60.13342
2016,-15644,43,QP2625,21740,1,490,784,8,712,2016_QP2625,-173.77028,60.13342
2016,-15644,43,QP2625,21740,1,430,544,7,713,2016_QP2625,-173.77028,60.13342
2016,-15644,43,QP2625,21740,1,440,600,6,714,2016_QP2625,-173.77028,60.13342
2016,-15644,43,QP2625,21740,2,480,700,NA,715,2016_QP2625,-173.77028,60.13342
2016,-15644,43,QP2625,21740,2,440,600,5,716,2016_QP2625,-173.77028,60.13342
2017,-16980,43,QP2625,21740,1,380,345,4,571,2017_QP2625,-173.76646,60.13589
2017,-16980,43,QP2625,21740,1,370,325,4,572,2017_QP2625,-173.76646,60.13589
2017,-16980,43,QP2625,21740,2,390,370,4,573,2017_QP2625,-173.76646,60.13589
2017,-16980,43,QP2625,21740,2,410,530,4,574,2017_QP2625,-173.76646,60.13589
2017,-16980,43,QP2625,21740,2,470,680,7,575,2017_QP2625,-173.76646,60.13589
2018,-17900,43,QP2625,21740,1,440,566,5,511,2018_QP2625,-173.77005,60.1372
2018,-17900,43,QP2625,21740,1,450,654,6,512,2018_QP2625,-173.77005,60.1372
2018,-17900,43,QP2625,21740,1,500,766,8,513,2018_QP2625,-173.77005,60.1372
2018,-17900,43,QP2625,21740,2,520,620,8,514,2018_QP2625,-173.77005,60.1372
2018,-17900,43,QP2625,21740,2,230,74,2,515,2018_QP2625,-173.77005,60.1372
2019,-19399,43,QP2625,21740,1,460,588,4,560,2019_QP2625,-173.76572,60.14588
2019,-19399,43,QP2625,21740,2,470,700,6,561,2019_QP2625,-173.76572,60.14588
2019,-19399,43,QP2625,21740,1,460,630,6,562,2019_QP2625,-173.76572,60.14588
2019,-19399,43,QP2625,21740,1,460,666,6,563,2019_QP2625,-173.76572,60.14588
2019,-19399,43,QP2625,21740,1,160,24,1,564,2019_QP2625,-173.76572,60.14588
2019,-19399,43,QP2625,21740,2,410,506,4,565,2019_QP2625,-173.76572,60.14588
2019,-19397,43,QP2726,21740,2,220,66,2,548,2019_QP2726,-174.37413,60.13656
2019,-19397,43,QP2726,21740,1,570,1102,10,549,2019_QP2726,-174.37413,60.13656
2019,-19397,43,QP2726,21740,1,500,776,11,550,2019_QP2726,-174.37413,60.13656
2019,-19397,43,QP2726,21740,1,440,508,4,551,2019_QP2726,-174.37413,60.13656
2019,-19397,43,QP2726,21740,1,460,632,6,552,2019_QP2726,-174.37413,60.13656
2019,-19397,43,QP2726,21740,1,510,964,7,553,2019_QP2726,-174.37413,60.13656
2018,-18005,43,QP2726,21740,1,500,806,11,605,2018_QP2726,-174.35804,60.15239
2018,-18005,43,QP2726,21740,1,240,84,2,606,2018_QP2726,-174.35804,60.15239
2018,-18005,43,QP2726,21740,2,430,532,5,610,2018_QP2726,-174.35804,60.15239
2018,-18005,43,QP2726,21740,1,470,656,8,607,2018_QP2726,-174.35804,60.15239
2018,-18005,43,QP2726,21740,1,490,722,7,608,2018_QP2726,-174.35804,60.15239
2018,-18005,43,QP2726,21740,2,430,582,5,609,2018_QP2726,-174.35804,60.15239
2016,-15663,43,QP2726,21740,2,250,114,3,747,2016_QP2726,-174.34879,60.15674
2016,-15663,43,QP2726,21740,2,430,604,4,748,2016_QP2726,-174.34879,60.15674
2016,-15663,43,QP2726,21740,1,470,702,6,749,2016_QP2726,-174.34879,60.15674
2016,-15663,43,QP2726,21740,1,460,658,7,750,2016_QP2726,-174.34879,60.15674
2016,-15663,43,QP2726,21740,1,410,476,4,751,2016_QP2726,-174.34879,60.15674
2016,-15663,43,QP2726,21740,1,440,570,7,752,2016_QP2726,-174.34879,60.15674
2015,-14713,43,QP2726,21740,2,520,954,9,838,2015_QP2726,-174.33506,60.17048
2015,-14713,43,QP2726,21740,2,490,622,6,839,2015_QP2726,-174.33506,60.17048
2015,-14713,43,QP2726,21740,2,460,650,7,840,2015_QP2726,-174.33506,60.17048
2015,-14713,43,QP2726,21740,2,530,898,7,841,2015_QP2726,-174.33506,60.17048
